,0,1
53,xgboost_seed_10_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[188, 8, 14, 12, 0.9009009009009009, 0.8940345368916798, 0.46153846153846156, 0.9591836734693877, 0.6, 0.9306930693069307, 0.5217391304347826, 0.4725191225259359]"
54,xgboost_seed_10_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[185, 11, 10, 16, 0.9054054054054054, 0.9330847723704867, 0.6153846153846154, 0.9438775510204082, 0.5925925925925926, 0.9487179487179487, 0.6037735849056604, 0.5502131459999927]"
55,xgboost_seed_11_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[188, 9, 12, 14, 0.905829596412556, 0.917219836001562, 0.5384615384615384, 0.9543147208121827, 0.6086956521739131, 0.94, 0.5714285714285715, 0.5199847987759024]"
56,xgboost_seed_11_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[190, 7, 7, 19, 0.9372197309417041, 0.9388910581803983, 0.7307692307692307, 0.9644670050761421, 0.7307692307692307, 0.9644670050761421, 0.7307692307692306, 0.6952362358453729]"
57,xgboost_seed_11_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[187, 9, 15, 11, 0.8918918918918919, 0.8861852433281006, 0.4230769230769231, 0.9540816326530612, 0.55, 0.9257425742574258, 0.47826086956521735, 0.4235922357718511]"
58,xgboost_seed_11_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[185, 11, 14, 12, 0.8873873873873874, 0.9007064364207221, 0.46153846153846156, 0.9438775510204082, 0.5217391304347826, 0.9296482412060302, 0.4897959183673469, 0.42778460506433247]"
59,xgboost_seed_11_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[188, 8, 15, 11, 0.8963963963963963, 0.9081632653061225, 0.4230769230769231, 0.9591836734693877, 0.5789473684210527, 0.9261083743842364, 0.4888888888888889, 0.43938924603805446]"
60,xgboost_seed_12_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[187, 10, 15, 11, 0.8878923766816144, 0.9107770402186646, 0.4230769230769231, 0.949238578680203, 0.5238095238095238, 0.9257425742574258, 0.4680851063829788, 0.40911516099720024]"
61,xgboost_seed_12_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[188, 9, 13, 13, 0.9013452914798207, 0.8725107379929715, 0.5, 0.9543147208121827, 0.5909090909090909, 0.9353233830845771, 0.5416666666666667, 0.4889531260813632]"
62,xgboost_seed_12_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[190, 6, 13, 13, 0.9144144144144144, 0.9080651491365777, 0.5, 0.9693877551020408, 0.6842105263157895, 0.9359605911330049, 0.5777777777777778, 0.5395375136155166]"
63,xgboost_seed_12_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[188, 8, 9, 17, 0.9234234234234234, 0.9122841444270016, 0.6538461538461539, 0.9591836734693877, 0.68, 0.9543147208121827, 0.6666666666666666, 0.623581465217816]"
64,xgboost_seed_12_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[191, 5, 14, 12, 0.9144144144144144, 0.8973704866562009, 0.46153846153846156, 0.9744897959183674, 0.7058823529411765, 0.9317073170731708, 0.558139534883721, 0.5272637981018897]"
65,xgboost_seed_13_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[189, 8, 12, 14, 0.9103139013452914, 0.9057008980866849, 0.5384615384615384, 0.9593908629441624, 0.6363636363636364, 0.9402985074626866, 0.5833333333333334, 0.5358102584905355]"
66,xgboost_seed_13_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[189, 8, 11, 15, 0.9147982062780269, 0.8973057399453339, 0.5769230769230769, 0.9593908629441624, 0.6521739130434783, 0.945, 0.6122448979591837, 0.5659264034221093]"
67,xgboost_seed_13_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[184, 12, 14, 12, 0.8828828828828829, 0.8820643642072215, 0.46153846153846156, 0.9387755102040817, 0.5, 0.9292929292929293, 0.48000000000000004, 0.41455030764220074]"
68,xgboost_seed_13_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[192, 4, 13, 13, 0.9234234234234234, 0.9307299843014128, 0.5, 0.9795918367346939, 0.7647058823529411, 0.9365853658536586, 0.6046511627906976, 0.5799427194244008]"
69,xgboost_seed_13_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[188, 8, 10, 16, 0.918918918918919, 0.9409340659340659, 0.6153846153846154, 0.9591836734693877, 0.6666666666666666, 0.9494949494949495, 0.64, 0.5950016180276293]"
