,0,1
85,svm_seed_17_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 28, 18, 0.9263392857142857, 0.8854099069868051, 0.391304347826087, 0.9875621890547264, 0.782608695652174, 0.9341176470588235, 0.5217391304347826, 0.5210984814352912]"
86,svm_seed_17_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 22, 24, 0.9352678571428571, 0.8918991996539045, 0.5217391304347826, 0.9825870646766169, 0.7741935483870968, 0.947242206235012, 0.6233766233766235, 0.603190640797658]"
87,svm_seed_17_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[392, 10, 21, 25, 0.9308035714285714, 0.917477828250054, 0.5434782608695652, 0.9751243781094527, 0.7142857142857143, 0.9491525423728814, 0.617283950617284, 0.5865669873959722]"
88,svm_seed_17_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[394, 8, 27, 18, 0.9217002237136466, 0.890768380320619, 0.4, 0.9800995024875622, 0.6923076923076923, 0.9358669833729216, 0.5070422535211268, 0.48863982819811885]"
89,svm_seed_17_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 27, 18, 0.9239373601789709, 0.9484245439469319, 0.4, 0.9825870646766169, 0.72, 0.9360189573459715, 0.5142857142857142, 0.5009834001872817]"
90,svm_seed_18_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[390, 12, 22, 24, 0.9241071428571429, 0.8956305429374866, 0.5217391304347826, 0.9701492537313433, 0.6666666666666666, 0.9466019417475728, 0.5853658536585366, 0.5492355640821968]"
91,svm_seed_18_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 27, 19, 0.9241071428571429, 0.9029309971879732, 0.41304347826086957, 0.9825870646766169, 0.7307692307692307, 0.9360189573459715, 0.5277777777777778, 0.5136163674264289]"
92,svm_seed_18_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[396, 6, 27, 19, 0.9263392857142857, 0.8965498593986589, 0.41304347826086957, 0.9850746268656716, 0.76, 0.9361702127659575, 0.5352112676056338, 0.5264579431938737]"
93,svm_seed_18_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[398, 4, 28, 17, 0.9284116331096197, 0.9290215588723052, 0.37777777777777777, 0.9900497512437811, 0.8095238095238095, 0.9342723004694836, 0.5151515151515151, 0.5230570573414344]"
94,svm_seed_18_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[396, 6, 26, 19, 0.9284116331096197, 0.8783305693753455, 0.4222222222222222, 0.9850746268656716, 0.76, 0.9383886255924171, 0.5428571428571428, 0.533339935353257]"
95,svm_seed_19_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 31, 15, 0.9196428571428571, 0.8736210253082413, 0.32608695652173914, 0.9875621890547264, 0.75, 0.927570093457944, 0.45454545454545453, 0.46099813544227053]"
96,svm_seed_19_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 21, 25, 0.9375, 0.9170452087389142, 0.5434782608695652, 0.9825870646766169, 0.78125, 0.9495192307692307, 0.641025641025641, 0.6200260908088856]"
97,svm_seed_19_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[392, 10, 19, 27, 0.9352678571428571, 0.9114211550940947, 0.5869565217391305, 0.9751243781094527, 0.7297297297297297, 0.9537712895377128, 0.6506024096385542, 0.6198248687792931]"
98,svm_seed_19_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 22, 23, 0.9351230425055929, 0.9138197899391928, 0.5111111111111111, 0.9825870646766169, 0.7666666666666667, 0.947242206235012, 0.6133333333333334, 0.593679634340131]"
99,svm_seed_19_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[392, 10, 25, 20, 0.9217002237136466, 0.9108347153123273, 0.4444444444444444, 0.9751243781094527, 0.6666666666666666, 0.9400479616306955, 0.5333333333333333, 0.5045379492376659]"
